OrderID,Date,CustomerName,CustomerEmail,Country,City,Category,Product,Quantity,UnitPrice,Subtotal,DiscountPct,DiscountAmount,Tax8Pct,GrandTotal,PaymentMethod,ShippingMethod,OrderStatus,SalesRep,Rating
ORD-10859,2023-03-31,Eve Turner,customer8389@email.com,Australia,Berlin,Electronics,Keyboard,2,1015.49,2030.98,5,101.55,154.35,2083.78,Credit Card,Standard,Returned,John Doe,3
ORD-10860,2023-03-31,Alice Johnson,customer4400@email.com,USA,Berlin,Home & Kitchen,Vacuum,7,163.9,1147.3,5,57.36,87.2,1177.14,PayPal,Standard,Shipped,Nadia Islam,5
ORD-10861,2023-03-31,Kevin Hart,customer3200@email.com,Germany,Islamabad,Electronics,Keyboard,9,1433.91,12905.19,5,645.26,980.79,13240.72,Credit Card,Standard,Delivered,Sara Ahmed,2
ORD-10862,2023-03-31,Ivan Drago,customer1983@email.com,India,Toronto,Clothing,Jacket,6,132.38,794.28,25,198.57,47.66,643.37,Debit Card,Standard,Delivered,Nadia Islam,5
ORD-10863,2023-03-31,Eve Turner,customer7623@email.com,USA,Islamabad,Home & Kitchen,Blender,5,289.02,1445.1,0,0.0,115.61,1560.71,Credit Card,Express,Delivered,Ali Raza,4
ORD-10864,2023-03-31,Bob Smith,customer9774@email.com,Pakistan,New York,Clothing,Sweater,7,109.91,769.37,0,0.0,61.55,830.92,Debit Card,Express,Cancelled,Sara Ahmed,2
ORD-10865,2023-03-31,Mike Ross,customer7051@email.com,USA,Dubai,Home & Kitchen,Toaster,6,115.91,695.46,20,139.09,44.51,600.88,COD,Standard,Returned,Sara Ahmed,1
ORD-10866,2023-03-31,Rachel Green,customer5115@email.com,Pakistan,Lahore,Sports,Yoga Mat,5,331.15,1655.75,0,0.0,132.46,1788.21,Credit Card,Overnight,Shipped,Sara Ahmed,4
ORD-10867,2023-04-01,Laura Palmer,customer3640@email.com,UAE,Islamabad,Books,Statistics,2,15.9,31.8,15,4.77,2.16,29.19,Debit Card,Free Shipping,Returned,Ali Raza,5
ORD-10868,2023-04-01,Nina Simone,customer7371@email.com,USA,New York,Sports,Cycling Gloves,8,78.85,630.8,0,0.0,50.46,681.26,Credit Card,Standard,Delivered,Ali Raza,1
ORD-10869,2023-04-01,Eve Turner,customer4417@email.com,USA,Islamabad,Clothing,Shorts,7,149.93,1049.51,10,104.95,75.56,1020.12,Credit Card,Free Shipping,Shipped,Ali Raza,5
ORD-10870,2023-04-01,Julia Roberts,customer7587@email.com,India,Toronto,Books,Data Science 101,6,39.23,235.38,0,0.0,18.83,254.21,Credit Card,Standard,Delivered,Ali Raza,5
ORD-10871,2023-04-01,Tina Fey,customer2883@email.com,USA,Karachi,Home & Kitchen,Blender,5,183.78,918.9,20,183.78,58.81,793.93,Credit Card,Standard,Delivered,Ali Raza,4
ORD-10872,2023-04-01,Bob Smith,customer5821@email.com,UAE,New York,Books,Data Science 101,5,20.85,104.25,10,10.42,7.51,101.34,Credit Card,Express,Shipped,Usman Khan,2
ORD-10873,2023-04-01,Diana Prince,customer4822@email.com,Pakistan,Dubai,Electronics,Smartwatch,9,925.68,8331.12,0,0.0,666.49,8997.61,PayPal,Standard,Delivered,Usman Khan,5
ORD-10874,2023-04-01,Laura Palmer,customer9338@email.com,India,London,Books,Data Science 101,1,7.73,7.73,0,0.0,0.62,8.35,Debit Card,Standard,Shipped,Ali Raza,4
ORD-10875,2023-04-01,Kevin Hart,customer2716@email.com,UAE,New York,Electronics,Laptop,9,187.29,1685.61,0,0.0,134.85,1820.46,Credit Card,Standard,Shipped,Sara Ahmed,3
ORD-10876,2023-04-02,Diana Prince,customer6623@email.com,India,Mumbai,Books,AI Future,6,6.81,40.86,10,4.09,2.94,39.71,COD,Free Shipping,Processing,Nadia Islam,5
ORD-10877,2023-04-02,Kevin Hart,customer3477@email.com,Pakistan,Mumbai,Electronics,Monitor,4,773.8,3095.2,0,0.0,247.62,3342.82,COD,Standard,Shipped,Nadia Islam,3
ORD-10878,2023-04-02,Ivan Drago,customer1368@email.com,USA,London,Clothing,Shorts,7,94.08,658.56,0,0.0,52.68,711.24,Debit Card,Overnight,Delivered,Usman Khan,4
ORD-10879,2023-04-02,Julia Roberts,customer3849@email.com,Pakistan,Berlin,Sports,Resistance Bands,9,38.74,348.66,10,34.87,25.1,338.89,PayPal,Overnight,Delivered,Ali Raza,2
ORD-10880,2023-04-02,Frank Castle,customer3747@email.com,Pakistan,Mumbai,Home & Kitchen,Kettle,5,294.07,1470.35,5,73.52,111.75,1508.58,Credit Card,Standard,Delivered,John Doe,5
ORD-10881,2023-04-02,Omar Sheikh,customer8562@email.com,Pakistan,Berlin,Books,Machine Learning,5,17.67,88.35,0,0.0,7.07,95.42,Debit Card,Standard,Delivered,Nadia Islam,4
ORD-10882,2023-04-02,Julia Roberts,customer8139@email.com,UAE,Islamabad,Sports,Gym Bag,8,345.12,2760.96,0,0.0,220.88,2981.84,COD,Standard,Delivered,Nadia Islam,5
ORD-10883,2023-04-02,Frank Castle,customer7704@email.com,UAE,Islamabad,Home & Kitchen,Vacuum,7,393.12,2751.84,10,275.18,198.13,2674.79,Credit Card,Standard,Delivered,Sara Ahmed,4
ORD-10884,2023-04-02,Alice Johnson,customer2887@email.com,Canada,Lahore,Home & Kitchen,Air Fryer,8,282.62,2260.96,25,565.24,135.66,1831.38,Debit Card,Standard,Shipped,Nadia Islam,4
ORD-10885,2023-04-02,Tina Fey,customer1059@email.com,UK,Mumbai,Electronics,Headphones,2,1330.63,2661.26,0,0.0,212.9,2874.16,Credit Card,Standard,Delivered,Usman Khan,5
ORD-10886,2023-04-03,Diana Prince,customer1544@email.com,UAE,London,Clothing,T-Shirt,9,142.75,1284.75,15,192.71,87.36,1179.4,Debit Card,Standard,Delivered,Ali Raza,4
ORD-10887,2023-04-03,Nina Simone,customer4064@email.com,Germany,Lahore,Clothing,Shorts,3,78.15,234.45,0,0.0,18.76,253.21,Credit Card,Standard,Delivered,Ali Raza,4
ORD-10888,2023-04-03,Tina Fey,customer7446@email.com,UAE,Dubai,Sports,Dumbbells,6,353.54,2121.24,0,0.0,169.7,2290.94,PayPal,Express,Delivered,Nadia Islam,2
ORD-10889,2023-04-03,Tina Fey,customer6803@email.com,UAE,New York,Clothing,Dress,6,129.28,775.68,5,38.78,58.95,795.85,PayPal,Standard,Delivered,John Doe,5
ORD-10890,2023-04-03,Hina Khan,customer2230@email.com,Germany,Mumbai,Books,Business Analytics,2,24.61,49.22,0,0.0,3.94,53.16,Credit Card,Free Shipping,Delivered,Usman Khan,2
ORD-10891,2023-04-03,Kevin Hart,customer8542@email.com,Germany,Sydney,Clothing,Scarf,7,46.6,326.2,5,16.31,24.79,334.68,Credit Card,Standard,Delivered,Nadia Islam,5
ORD-10892,2023-04-03,Omar Sheikh,customer1558@email.com,UK,London,Sports,Gym Bag,9,473.73,4263.57,20,852.71,272.87,3683.73,COD,Express,Delivered,Usman Khan,4
ORD-10893,2023-04-03,Sam Wilson,customer7063@email.com,UAE,London,Clothing,Polo Shirt,1,111.68,111.68,20,22.34,7.15,96.49,PayPal,Free Shipping,Delivered,John Doe,2
ORD-10894,2023-04-03,Hina Khan,customer9861@email.com,UK,Dubai,Books,Business Analytics,8,17.08,136.64,0,0.0,10.93,147.57,PayPal,Standard,Delivered,Usman Khan,1
ORD-10895,2023-04-04,Mike Ross,customer9449@email.com,India,Mumbai,Electronics,Smartwatch,2,701.17,1402.34,0,0.0,112.19,1514.53,Debit Card,Express,Delivered,Usman Khan,5
ORD-10896,2023-04-04,Rachel Green,customer2070@email.com,Australia,Toronto,Sports,Gym Bag,1,399.85,399.85,25,99.96,23.99,323.88,COD,Express,Delivered,Usman Khan,5
ORD-10897,2023-04-04,Quinn Hughes,customer2050@email.com,USA,Mumbai,Electronics,Monitor,8,843.24,6745.92,0,0.0,539.67,7285.59,Credit Card,Free Shipping,Shipped,Ali Raza,5
ORD-10898,2023-04-04,Frank Castle,customer5038@email.com,Canada,Toronto,Electronics,Power Bank,2,992.43,1984.86,10,198.49,142.91,1929.28,COD,Express,Delivered,John Doe,4
ORD-10899,2023-04-04,Omar Sheikh,customer6146@email.com,India,Berlin,Electronics,Laptop,6,1142.96,6857.76,0,0.0,548.62,7406.38,Credit Card,Standard,Shipped,Ali Raza,3
ORD-10900,2023-04-04,Mike Ross,customer5022@email.com,USA,London,Home & Kitchen,Toaster,6,256.36,1538.16,0,0.0,123.05,1661.21,Credit Card,Overnight,Delivered,Sara Ahmed,5
ORD-10901,2023-04-04,Rachel Green,customer9336@email.com,India,Islamabad,Home & Kitchen,Toaster,5,225.23,1126.15,0,0.0,90.09,1216.24,Debit Card,Express,Returned,Nadia Islam,5
ORD-10902,2023-04-04,Kevin Hart,customer3634@email.com,UK,Karachi,Electronics,Mouse,8,1136.94,9095.52,20,1819.1,582.11,7858.53,Bank Transfer,Standard,Delivered,Ali Raza,5
ORD-10903,2023-04-04,Mike Ross,customer8288@email.com,Pakistan,Berlin,Sports,Water Bottle,3,365.96,1097.88,20,219.58,70.26,948.56,Credit Card,Overnight,Shipped,Usman Khan,4
ORD-10904,2023-04-04,Alice Johnson,customer9992@email.com,Germany,Toronto,Books,Statistics,4,39.64,158.56,0,0.0,12.68,171.24,PayPal,Express,Delivered,Sara Ahmed,5
ORD-10905,2023-04-05,Rachel Green,customer2485@email.com,UK,London,Books,SQL Mastery,7,24.79,173.53,15,26.03,11.8,159.3,PayPal,Standard,Delivered,John Doe,2
ORD-10906,2023-04-05,Eve Turner,customer3823@email.com,UAE,Islamabad,Clothing,Sweater,7,66.81,467.67,0,0.0,37.41,505.08,Credit Card,Free Shipping,Shipped,John Doe,2
ORD-10907,2023-04-05,Frank Castle,customer1672@email.com,Canada,Sydney,Sports,Gym Bag,8,485.46,3883.68,0,0.0,310.69,4194.37,Bank Transfer,Standard,Delivered,Ali Raza,5
ORD-10908,2023-04-05,Alice Johnson,customer5422@email.com,Germany,Toronto,Home & Kitchen,Iron,2,62.71,125.42,15,18.81,8.53,115.14,Debit Card,Express,Delivered,Usman Khan,5
ORD-10909,2023-04-05,Grace Lee,customer2414@email.com,Canada,Lahore,Electronics,Tablet,2,439.33,878.66,10,87.87,63.26,854.05,COD,Standard,Returned,Usman Khan,4
ORD-10910,2023-04-05,Diana Prince,customer7115@email.com,UAE,Karachi,Clothing,Jacket,4,78.94,315.76,0,0.0,25.26,341.02,PayPal,Free Shipping,Cancelled,John Doe,5
ORD-10911,2023-04-05,Ivan Drago,customer4894@email.com,UAE,Berlin,Books,Deep Learning,9,51.02,459.18,0,0.0,36.73,495.91,PayPal,Express,Shipped,Usman Khan,4
ORD-10912,2023-04-05,Omar Sheikh,customer4846@email.com,USA,Toronto,Home & Kitchen,Microwave,9,82.2,739.8,25,184.95,44.39,599.24,PayPal,Express,Cancelled,Nadia Islam,1
ORD-10913,2023-04-05,Frank Castle,customer3024@email.com,UK,Islamabad,Home & Kitchen,Vacuum,4,125.24,500.96,20,100.19,32.06,432.83,PayPal,Free Shipping,Delivered,Ali Raza,5
ORD-10914,2023-04-05,Quinn Hughes,customer2357@email.com,Australia,Karachi,Electronics,Laptop,9,145.41,1308.69,15,196.3,88.99,1201.38,Debit Card,Standard,Shipped,Ali Raza,3
ORD-10915,2023-04-06,Tina Fey,customer8476@email.com,India,London,Books,AI Future,3,43.83,131.49,0,0.0,10.52,142.01,Credit Card,Standard,Delivered,Usman Khan,3
ORD-10916,2023-04-06,Rachel Green,customer9048@email.com,Pakistan,Dubai,Sports,Knee Support,5,125.2,626.0,15,93.9,42.57,574.67,PayPal,Express,Delivered,John Doe,3
ORD-10917,2023-04-06,Diana Prince,customer1568@email.com,Pakistan,Dubai,Home & Kitchen,Juicer,9,167.7,1509.3,0,0.0,120.74,1630.04,COD,Express,Processing,Nadia Islam,4
ORD-10918,2023-04-06,Ivan Drago,customer7490@email.com,Australia,Dubai,Electronics,Headphones,6,693.37,4160.22,25,1040.06,249.61,3369.77,Debit Card,Express,Delivered,Nadia Islam,1
ORD-10919,2023-04-06,Nina Simone,customer8469@email.com,Canada,New York,Sports,Resistance Bands,3,446.53,1339.59,0,0.0,107.17,1446.76,Credit Card,Express,Shipped,Nadia Islam,5
ORD-10920,2023-04-06,Carlos Mendez,customer2945@email.com,UK,Dubai,Books,AI Future,9,27.62,248.58,0,0.0,19.89,268.47,COD,Express,Delivered,Sara Ahmed,4
ORD-10921,2023-04-06,Alice Johnson,customer9538@email.com,UAE,London,Home & Kitchen,Microwave,6,75.19,451.14,5,22.56,34.29,462.87,PayPal,Standard,Delivered,Usman Khan,4
ORD-10922,2023-04-06,Kevin Hart,customer1407@email.com,USA,Dubai,Sports,Water Bottle,4,265.96,1063.84,15,159.58,72.34,976.6,Debit Card,Free Shipping,Cancelled,Nadia Islam,5
ORD-10923,2023-04-06,Alice Johnson,customer5228@email.com,India,Toronto,Sports,Yoga Mat,4,481.78,1927.12,15,289.07,131.04,1769.09,Credit Card,Express,Cancelled,Usman Khan,5
ORD-10924,2023-04-07,Laura Palmer,customer9805@email.com,UAE,Dubai,Sports,Yoga Mat,8,306.98,2455.84,0,0.0,196.47,2652.31,PayPal,Free Shipping,Delivered,John Doe,5
ORD-10925,2023-04-07,Ivan Drago,customer8131@email.com,India,Sydney,Home & Kitchen,Vacuum,7,393.69,2755.83,10,275.58,198.42,2678.67,COD,Free Shipping,Shipped,John Doe,3
ORD-10926,2023-04-07,Eve Turner,customer9297@email.com,USA,Sydney,Home & Kitchen,Coffee Maker,1,339.62,339.62,15,50.94,23.09,311.77,Credit Card,Standard,Delivered,John Doe,3
ORD-10927,2023-04-07,Omar Sheikh,customer3218@email.com,UK,New York,Clothing,Jeans,6,15.04,90.24,0,0.0,7.22,97.46,Credit Card,Express,Delivered,Sara Ahmed,5
ORD-10928,2023-04-07,Rachel Green,customer8711@email.com,USA,Dubai,Books,Data Science 101,8,41.21,329.68,15,49.45,22.42,302.65,PayPal,Standard,Cancelled,John Doe,3
ORD-10929,2023-04-07,Ivan Drago,customer5357@email.com,Australia,London,Electronics,Mouse,3,465.81,1397.43,20,279.49,89.44,1207.38,Credit Card,Free Shipping,Delivered,Usman Khan,1
ORD-10930,2023-04-07,Mike Ross,customer1493@email.com,Australia,Dubai,Sports,Protein Shaker,9,283.33,2549.97,0,0.0,204.0,2753.97,Debit Card,Overnight,Delivered,Ali Raza,5
ORD-10931,2023-04-07,Mike Ross,customer4868@email.com,Canada,Sydney,Clothing,Jeans,2,49.11,98.22,0,0.0,7.86,106.08,Credit Card,Standard,Delivered,Ali Raza,3
ORD-10932,2023-04-07,Mike Ross,customer5385@email.com,Australia,London,Electronics,Smartwatch,6,555.86,3335.16,0,0.0,266.81,3601.97,Credit Card,Free Shipping,Delivered,Usman Khan,5
ORD-10933,2023-04-07,Julia Roberts,customer6433@email.com,India,Dubai,Clothing,Jeans,1,139.24,139.24,0,0.0,11.14,150.38,COD,Express,Delivered,Ali Raza,5
ORD-10934,2023-04-08,Julia Roberts,customer7228@email.com,USA,Toronto,Home & Kitchen,Kettle,2,98.52,197.04,5,9.85,14.98,202.17,PayPal,Free Shipping,Shipped,Nadia Islam,5
ORD-10935,2023-04-08,Grace Lee,customer2438@email.com,India,New York,Sports,Gym Bag,5,438.06,2190.3,10,219.03,157.7,2128.97,Credit Card,Standard,Delivered,Ali Raza,5
ORD-10936,2023-04-08,Eve Turner,customer2352@email.com,USA,Mumbai,Electronics,Power Bank,1,94.16,94.16,10,9.42,6.78,91.52,PayPal,Free Shipping,Delivered,Sara Ahmed,4
ORD-10937,2023-04-08,Tina Fey,customer9236@email.com,UK,Berlin,Electronics,Smartwatch,8,181.77,1454.16,0,0.0,116.33,1570.49,Credit Card,Express,Delivered,John Doe,5
ORD-10938,2023-04-08,Grace Lee,customer5910@email.com,USA,London,Electronics,Headphones,1,1289.28,1289.28,10,128.93,92.83,1253.18,Credit Card,Express,Delivered,Ali Raza,5
ORD-10939,2023-04-08,Tina Fey,customer3380@email.com,UK,London,Electronics,Smartwatch,9,964.31,8678.79,10,867.88,624.87,8435.78,Debit Card,Free Shipping,Delivered,Ali Raza,1
ORD-10940,2023-04-08,Julia Roberts,customer5560@email.com,India,Mumbai,Electronics,Tablet,3,1133.49,3400.47,20,680.09,217.63,2938.01,Debit Card,Express,Delivered,Sara Ahmed,5
ORD-10941,2023-04-08,Julia Roberts,customer1199@email.com,Pakistan,Mumbai,Clothing,Hoodie,2,39.32,78.64,0,0.0,6.29,84.93,COD,Express,Delivered,Sara Ahmed,5
ORD-10942,2023-04-08,Mike Ross,customer5424@email.com,Pakistan,New York,Sports,Knee Support,1,272.25,272.25,10,27.22,19.6,264.63,Debit Card,Standard,Delivered,Ali Raza,5
ORD-10943,2023-04-08,Omar Sheikh,customer8847@email.com,India,Karachi,Home & Kitchen,Juicer,9,300.14,2701.26,20,540.25,172.88,2333.89,COD,Free Shipping,Delivered,Nadia Islam,5
ORD-10944,2023-04-09,Frank Castle,customer5797@email.com,India,New York,Home & Kitchen,Juicer,4,258.38,1033.52,5,51.68,78.55,1060.39,Bank Transfer,Express,Shipped,Ali Raza,4
ORD-10945,2023-04-09,Tina Fey,customer7800@email.com,UAE,Sydney,Home & Kitchen,Juicer,1,199.25,199.25,0,0.0,15.94,215.19,Debit Card,Free Shipping,Delivered,Nadia Islam,3
ORD-10946,2023-04-09,Laura Palmer,customer8526@email.com,Pakistan,Sydney,Home & Kitchen,Juicer,1,384.72,384.72,0,0.0,30.78,415.5,COD,Standard,Delivered,John Doe,3
ORD-10947,2023-04-09,Sam Wilson,customer7020@email.com,UK,Mumbai,Clothing,Sweater,7,104.66,732.62,20,146.52,46.89,632.99,Debit Card,Standard,Delivered,Usman Khan,3
ORD-10948,2023-04-09,Kevin Hart,customer3768@email.com,India,Toronto,Books,Statistics,2,54.93,109.86,0,0.0,8.79,118.65,Credit Card,Standard,Returned,John Doe,3
ORD-10949,2023-04-09,Frank Castle,customer3407@email.com,India,Lahore,Sports,Gym Bag,7,367.05,2569.35,20,513.87,164.44,2219.92,Credit Card,Overnight,Processing,Ali Raza,4
ORD-10950,2023-04-09,Alice Johnson,customer6497@email.com,Pakistan,Berlin,Electronics,Monitor,7,1116.42,7814.94,15,1172.24,531.42,7174.12,Credit Card,Standard,Cancelled,Ali Raza,5
ORD-10951,2023-04-09,Bob Smith,customer4791@email.com,Germany,New York,Books,Cloud Computing,9,9.4,84.6,0,0.0,6.77,91.37,COD,Standard,Processing,Nadia Islam,4
ORD-10952,2023-04-09,Omar Sheikh,customer4293@email.com,USA,Lahore,Home & Kitchen,Rice Cooker,7,156.6,1096.2,10,109.62,78.93,1065.51,Debit Card,Express,Shipped,Sara Ahmed,4
ORD-10953,2023-04-10,Diana Prince,customer3846@email.com,USA,Dubai,Books,Python Basics,1,52.21,52.21,0,0.0,4.18,56.39,Debit Card,Standard,Cancelled,Nadia Islam,4
ORD-10954,2023-04-10,Eve Turner,customer8842@email.com,UK,Karachi,Sports,Resistance Bands,8,122.44,979.52,0,0.0,78.36,1057.88,Credit Card,Free Shipping,Shipped,Sara Ahmed,5
ORD-10955,2023-04-10,Omar Sheikh,customer7508@email.com,USA,Dubai,Electronics,Smartwatch,8,217.48,1739.84,10,173.98,125.27,1691.13,PayPal,Express,Delivered,Sara Ahmed,5
ORD-10956,2023-04-10,Kevin Hart,customer4311@email.com,Germany,Islamabad,Electronics,Headphones,4,522.85,2091.4,10,209.14,150.58,2032.84,Credit Card,Free Shipping,Delivered,Sara Ahmed,5
ORD-10957,2023-04-10,Julia Roberts,customer1126@email.com,Pakistan,London,Sports,Protein Shaker,8,116.46,931.68,0,0.0,74.53,1006.21,COD,Standard,Shipped,Sara Ahmed,2
ORD-10958,2023-04-10,Quinn Hughes,customer6606@email.com,USA,Mumbai,Sports,Cycling Gloves,4,463.24,1852.96,15,277.94,126.0,1701.02,COD,Standard,Processing,Ali Raza,4
ORD-10959,2023-04-10,Bob Smith,customer8694@email.com,USA,Dubai,Home & Kitchen,Toaster,8,349.83,2798.64,0,0.0,223.89,3022.53,Debit Card,Standard,Delivered,Usman Khan,5
ORD-10960,2023-04-10,Tina Fey,customer4319@email.com,UK,Berlin,Electronics,Smartphone,5,774.54,3872.7,5,193.64,294.32,3973.38,Credit Card,Overnight,Delivered,Usman Khan,4
ORD-10961,2023-04-10,Julia Roberts,customer9673@email.com,Pakistan,Dubai,Books,Business Analytics,4,8.37,33.48,5,1.67,2.54,34.35,Credit Card,Standard,Processing,John Doe,5
ORD-10962,2023-04-10,Tina Fey,customer6431@email.com,Pakistan,Sydney,Clothing,Polo Shirt,6,110.04,660.24,0,0.0,52.82,713.06,Credit Card,Standard,Shipped,John Doe,2
ORD-10963,2023-04-11,Carlos Mendez,customer5378@email.com,USA,Lahore,Clothing,Polo Shirt,2,97.28,194.56,25,48.64,11.67,157.59,Credit Card,Free Shipping,Processing,John Doe,4
ORD-10964,2023-04-11,Sam Wilson,customer8169@email.com,UAE,New York,Sports,Water Bottle,2,485.51,971.02,10,97.1,69.91,943.83,COD,Standard,Returned,Nadia Islam,3
ORD-10965,2023-04-11,Eve Turner,customer3121@email.com,India,New York,Home & Kitchen,Kettle,2,232.4,464.8,5,23.24,35.32,476.88,Credit Card,Overnight,Delivered,John Doe,5
ORD-10966,2023-04-11,Carlos Mendez,customer4135@email.com,India,New York,Clothing,Jeans,9,57.1,513.9,5,25.7,39.06,527.26,PayPal,Overnight,Delivered,John Doe,4
ORD-10967,2023-04-11,Hina Khan,customer7490@email.com,UAE,Mumbai,Electronics,Mouse,3,802.58,2407.74,0,0.0,192.62,2600.36,PayPal,Standard,Delivered,John Doe,3
ORD-10968,2023-04-11,Eve Turner,customer7140@email.com,USA,Toronto,Sports,Treadmill,4,489.8,1959.2,0,0.0,156.74,2115.94,PayPal,Express,Cancelled,Ali Raza,4
ORD-10969,2023-04-11,Laura Palmer,customer1238@email.com,Canada,Toronto,Books,Business Analytics,8,43.3,346.4,10,34.64,24.94,336.7,Credit Card,Express,Delivered,John Doe,4
ORD-10970,2023-04-11,Nina Simone,customer2420@email.com,UK,Toronto,Sports,Protein Shaker,4,338.61,1354.44,20,270.89,86.68,1170.23,Bank Transfer,Standard,Delivered,Usman Khan,5
ORD-10971,2023-04-11,Grace Lee,customer1340@email.com,USA,New York,Books,Statistics,7,18.24,127.68,15,19.15,8.68,117.21,PayPal,Standard,Delivered,Ali Raza,4
ORD-10972,2023-04-12,Kevin Hart,customer8520@email.com,UAE,Karachi,Sports,Gym Bag,5,373.85,1869.25,0,0.0,149.54,2018.79,Debit Card,Free Shipping,Delivered,Sara Ahmed,3
ORD-10973,2023-04-12,Hina Khan,customer5987@email.com,India,Mumbai,Sports,Jump Rope,9,377.13,3394.17,5,169.71,257.96,3482.42,Credit Card,Standard,Delivered,Nadia Islam,4
ORD-10974,2023-04-12,Eve Turner,customer5075@email.com,USA,New York,Sports,Water Bottle,4,164.11,656.44,0,0.0,52.52,708.96,COD,Express,Processing,Ali Raza,4
ORD-10975,2023-04-12,Hina Khan,customer6412@email.com,Pakistan,New York,Books,Python Basics,3,31.6,94.8,0,0.0,7.58,102.38,Credit Card,Express,Shipped,Ali Raza,4
ORD-10976,2023-04-12,Laura Palmer,customer9924@email.com,Pakistan,New York,Books,Python Basics,2,21.2,42.4,5,2.12,3.22,43.5,Debit Card,Standard,Processing,Usman Khan,4
ORD-10977,2023-04-12,Omar Sheikh,customer4478@email.com,Canada,Berlin,Sports,Water Bottle,1,135.28,135.28,5,6.76,10.28,138.8,PayPal,Free Shipping,Delivered,John Doe,5
ORD-10978,2023-04-12,Sam Wilson,customer9353@email.com,Pakistan,London,Clothing,Scarf,6,13.63,81.78,0,0.0,6.54,88.32,Credit Card,Standard,Shipped,Sara Ahmed,5
ORD-10979,2023-04-12,Priya Sharma,customer8670@email.com,UAE,Dubai,Home & Kitchen,Iron,2,128.38,256.76,10,25.68,18.49,249.57,Credit Card,Standard,Delivered,Usman Khan,3
ORD-10980,2023-04-12,Nina Simone,customer3495@email.com,Pakistan,New York,Home & Kitchen,Rice Cooker,8,230.51,1844.08,10,184.41,132.77,1792.44,COD,Express,Delivered,Usman Khan,5
ORD-10981,2023-04-12,Grace Lee,customer8862@email.com,USA,Islamabad,Home & Kitchen,Vacuum,6,20.61,123.66,0,0.0,9.89,133.55,Credit Card,Standard,Delivered,Ali Raza,5
ORD-10982,2023-04-13,Hina Khan,customer9052@email.com,USA,Karachi,Books,SQL Mastery,5,20.58,102.9,15,15.44,7.0,94.46,Debit Card,Express,Shipped,Sara Ahmed,4
ORD-10983,2023-04-13,Grace Lee,customer9323@email.com,Pakistan,London,Books,Statistics,2,53.48,106.96,0,0.0,8.56,115.52,Debit Card,Free Shipping,Delivered,Usman Khan,3
ORD-10984,2023-04-13,Rachel Green,customer2857@email.com,Pakistan,Karachi,Clothing,Jeans,7,93.11,651.77,5,32.59,49.53,668.71,Credit Card,Standard,Delivered,Nadia Islam,5
ORD-10985,2023-04-13,Frank Castle,customer9863@email.com,India,Toronto,Home & Kitchen,Iron,2,250.99,501.98,15,75.3,34.13,460.81,Credit Card,Standard,Delivered,Nadia Islam,5
ORD-10986,2023-04-13,Sam Wilson,customer1504@email.com,UK,Toronto,Home & Kitchen,Kettle,5,173.28,866.4,5,43.32,65.85,888.93,Credit Card,Standard,Delivered,Usman Khan,3
ORD-10987,2023-04-13,Diana Prince,customer8467@email.com,India,London,Sports,Knee Support,2,340.82,681.64,20,136.33,43.62,588.93,PayPal,Free Shipping,Delivered,Ali Raza,4
ORD-10988,2023-04-13,Carlos Mendez,customer3156@email.com,Pakistan,Dubai,Books,Data Science 101,2,15.45,30.9,0,0.0,2.47,33.37,PayPal,Standard,Delivered,Nadia Islam,4
